key,source_sha256,it
1389210963,009bccaf8cdf953f754c5b32445894fa2cc6ab3766644730dd901c9177b6cd92,"E se avremo tempo, torniamo qui prima o poi.
Magari un nuovo Shelly si evolverà in uno Sherro."
1389222858,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1665444248,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1686926767,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1688496565,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1769487266,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1811459880,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1883449474,a5dc3fe9452f54e9140575e16cc208b86c8a8855446e76834345cf4d057cc32c,Schierato
1389232496,199a31ab2e9fcf86604778b335bb12f9b163c4fbee135c13b9fcd0d217161b68,Dolore Ritardato
1784943091,199a31ab2e9fcf86604778b335bb12f9b163c4fbee135c13b9fcd0d217161b68,Dolore Ritardato
1389243347,205c2937b9c5b76ed89803d5882a3d4e180ef6656abfc5381b5304380bc2616b,"Impedisce di muoversi liberamente e di usare qualsiasi tipo di Abilità o attacco base, costringendo ad avvicinarsi a chi ha usato l'abilità"
1389244284,067222e57fce3cf572e2ff14bde4b71e901cbbd3e57ed8f840c990a29cf5a6cf,"I Bouldus sono molto insensibili al dolore, quindi possono continuare a colpire e sfondare senza sentire nulla."
1389250180,82f16155b15f8f6b2911a330f113792728d1e4101c400dd954e561ff907d1569,Sconfiggi l'Ignitis Omega
1389251408,5d891a5e5079f9c95f61801585547797dba48562916edcb8652642ec5ea86ebc,"1 = Attivo, 0 = Disattivo"
1389256099,8747dd9ce8cdd9ec0f5b6e704c03566afe4772317a89888578b84a2291f4ab7a,"Attesta un'estrazione riuscita in <style=Hint_BgL>Operazione: Furto d'Uova - Modalità Squadra</style>.
Scambia questo buono con scorte e uova in un Negozio Lumintech."
1389279973,cfd7c0467da4359b412e8dc2c3b5f3a9149f842e33ade72853df484fd115b2fa,Lascia che la brezza del mattino ti porti oltre il panorama.
2076571965,cfd7c0467da4359b412e8dc2c3b5f3a9149f842e33ade72853df484fd115b2fa,Lascia che la brezza del mattino ti porti oltre il panorama.
1389300189,bc442f1a804ed19a267c54d7a216d8fd6593ab85f1ed90616daa3ed0fc471194,Guidavia Nebbia Spettrale
1389302974,ec904952f945e3808d8f5904170aabc40d746595ec4f4f363cebd36281721469,Ha bisogno di pelle dura per scavare nel terreno compatto degli altipiani.
1389339955,df0bc558ecb7aba523f4866f2384afce3ee685400765442089e446c2dd921afd,Un sacchetto alla lavanda che sprigiona un delicato e persistente profumo floreale.
1389375553,7353ee87436b9a19ada1fe9c83d3cec67e5d2ce73e30c503639fe26a4eeb584f,Cambia Lingua
1389387336,86a8fec8df1aa2dc4faaa559237e9b7e41bb71191382fb9561b23d97f806ed5e,Frammento Metallo
1389404531,f93fa6e115c977b034046d335b99fb27e0290e6b09bc8b051376ef5bda6a114f,Modificatore Individuale del Bonus Danni dei Mostri
1446070303,f93fa6e115c977b034046d335b99fb27e0290e6b09bc8b051376ef5bda6a114f,Modificatore Individuale del Bonus Danni dei Mostri
1389470992,0a5b2d36796d3492a78f5378622d2df0af2a690d9587d8cffabd6b12a7d28bf7,Possiamo passare del tempo insieme al telefono!
1389491281,b2b0d4182fb30a536087bd2790eac8c386e7e9ced315b76940f466abd5a995a6,Accidenti! È in mille pezzi!
1389503529,c357f74d1860d8f6cb26a9a62c91b098bd1fe67935f972d1fc6faf73b1777b91,"Dopo la partenza dei Windglider Leggendari da Argent Strait, la Campana della Libertà presso Crescendo Cliff tacque. 
O vento che attraversi i mari, quando tornerai?"
1389505425,2b9fb32d7dc2717274ed5a455fac4220c6d96c4d2e1c2470725d6578f372e175,Sì. Ma i fiori non sono come le colture che abbiamo già nella Base.
1389506847,c8eab082392c75eb536860a54b20036b265b589e0d1157f3e439acfaaa0a782f,"Un tremore ha alterato completamente il terreno di Beast Fang Ridge, comprimendo in modo significativo lo spazio abitabile e cambiando lo stile di vita di entrambe le famiglie."
1640187180,c8eab082392c75eb536860a54b20036b265b589e0d1157f3e439acfaaa0a782f,"Un tremore ha alterato completamente il terreno di Beast Fang Ridge, comprimendo in modo significativo lo spazio abitabile e cambiando lo stile di vita di entrambe le famiglie."
1389522910,c30d206f38bc6df14172f00e9ce44ab38f4d438990ca91aa3cf6bb49aa4fa525,"Aumenta l'efficienza BREAK delle abilità del <customRichText(calcData,buff, 912810201,param0,1,%d)>% mentre scava."
1389568982,59a004fe0612192a2afb1681d67241c5f06924ab2bf2face6fcb9b9e8699c7db,Cosa?! Allora il tesoro esiste davvero...
1389569417,602dd0ac51b2bafeb7a2e85a86b45f21dd30454e59246137e12869f858517303,Runa Cura
1389575073,69e26834529bdaa53ba9994bb15dfb3f167d0e85b3dae2a3d17819a123373a91,Periodo di Revisione
1389638089,6316e2d05f3aec9a3c6e3d9d0a370c49522debb10499ef8852e1cff2a94dde90,"Con l’amicizia dalla nostra parte, possiamo superare qualsiasi difficoltà!"
1389683194,be7cf3f3f5b5cee392a4c616303dda21afeae00e57f8bd30ac1e25a7d88b8aae,"Lin Shuang, la responsabile del ChillBeanz, e la sua Glacy, Claire!"
1389730932,453d3844b3f9b2bb82a91e8fa654f75522cb7e8065c5a71643d613841d165663,Ineguagliato
1389749991,b5e5c1721c4529a6d6a6b21c2d87882481034c5347736b3debd19a306e29047a,Ehi!!! Anche tu no!!!
1389761004,43b6a1f3138e5acfcb2fc92c86beee871accfb6342dee45287dd577876b55e2e,Rende i tuoi passi più leggeri e meno percepibili dagli Aniimo
1725203481,43b6a1f3138e5acfcb2fc92c86beee871accfb6342dee45287dd577876b55e2e,Rende i tuoi passi più leggeri e meno percepibili dagli Aniimo
1389764790,4128317438ee7319b28ba2278d8a0d55660a6c5e442e56b4cb4db1eb901d9e67,Percentuale RIGEN in combattimento
2044335946,4128317438ee7319b28ba2278d8a0d55660a6c5e442e56b4cb4db1eb901d9e67,Percentuale RIGEN in combattimento
1389777904,68981a95586a8e6dfe8f11db7b34ed262bc610b64119197f8040a216643a3a4c,Receptionist ChillBeanz
1963623413,68981a95586a8e6dfe8f11db7b34ed262bc610b64119197f8040a216643a3a4c,Receptionist ChillBeanz
1389791112,46b9ed04d0b3178c59c2c8788294203dd8f18edc1d0e292b3d094228fc3db792,"Morphi! Morphi!
(Game over! La prossima volta prova a fare meno rumore!)"
1389831837,ed47d2fac9b1f5389accede919b3a25d5cc6c7f8373073d77d90659dd1e2e3d3,ID Istanza Evento (valore restituito quando un GM aggiunge un evento)
1389848959,bd079e332e45511587498f4426c1d11253b5ba09c87c866f8fb3965f32138608,Ehm... sono qui per ritirare i miei guanti...
1389849692,793dd3f471c790f5d093d6f145ef9cd26e3b902d9b458d7326c5f7a64432f659,Magmarex?
1389894345,db0b8bf30d22b43854b94d77be7022877e309cc1d49186a0129fa0cde0960368,Il festival dura da tutti questi anni...
1389898214,4ee51b28b912bb754f2d121d88c20d9c260b280c8bd1a8c2cf5d3fac70240d78,"Nella tua Base non ci sono Aniimo con abilità <color=#43a061>Erba</color>, <color=#1e90ff>Acqua</color>, <color=#b8a278>Terra</color>, <color=#7b4ca9>Oscurità</color> o <color=#6285cc>Trasporto</color>. L'<style=Hint_BgL>automazione</style> della produzione di base potrebbe non funzionare correttamente. Uscire comunque?"
1390056597,5b9ddf1d280d741401cd3720622e887a5c7679c07540ff19f4aa9f5f016dfb5e,Tutti Parlano di Snowy
1390059380,09a7935235a14557c42edcf6dd51b760adc426865babfd4f5ed4eeb136d062a6,Celestis a Pancia Vuota
1506071217,09a7935235a14557c42edcf6dd51b760adc426865babfd4f5ed4eeb136d062a6,Celestis a Pancia Vuota
1390079486,e339906c1bf28cb4dcda0f05e545bd0b89b0ae84be307c811e7d238adfdf264e,Ha-mm?
1390119053,d68653568da0e7c2f188e919a3e4349664cea7e68036964445c5d5e9478a7edb,"I Minespine usano gli spuntoni di cristallo sulla schiena per assorbire l'energia minerale vicina mentre dormono, reintegrando ciò che consumano di giorno."
1390178463,42e9529737b90cc16094fa4e0b3fae58da121895ec9c9e82f9b0f2caa6a60fda,"Gurulu è sempre al mio fianco, ma raramente abbiamo avuto l'occasione di uscire e divertirci insieme così..."
1390205089,7b814a2e940a41391dddb394ac38ddaf391c228cd4147591e014fded3ec63a68,Un cactus in vaso da cui gli Aniimo ormai si tengono alla larga. Ricordano ancora cos'è successo l'ultima volta che uno di loro si è avvicinato troppo.
1396169217,7b814a2e940a41391dddb394ac38ddaf391c228cd4147591e014fded3ec63a68,Un cactus in vaso da cui gli Aniimo ormai si tengono alla larga. Ricordano ancora cos'è successo l'ultima volta che uno di loro si è avvicinato troppo.
1390226590,5bd917d4424cdecfbe6e93f18dfb9bea6a30df14448b8f18cd374b6a8f9e1eea,"Un piccolo minerale sepolto sottoterra, apparentemente portato in superficie da qualcosa. Attorno alla roccia restano tracce di radici che hanno frugato."
1390237690,0836f0a413583c24d1ffea318a1f1435ea6dc6b4c037cd99402500cebc8c3fdd,Pebbling di Ritorno a Casa
1390242363,cf044fbb63548c92d1a33921b14d8d0f192ba754af3a588bafa2b057ae4a8f3d,Ssst! Ssst! Ssst~
1390262207,77755ae8563a256b3cd5970041874851c68b2a33289a91b0a9ad37e07db26372,Accarezza piano.
1390324542,2a513670c1ca6643fe56b6794de1ddd741304cef1abced3579c5965f2296ee50,Se persino la tristezza va nascosta... non è... una cosa piuttosto triste di per sé?
1669021767,2a513670c1ca6643fe56b6794de1ddd741304cef1abced3579c5965f2296ee50,Se persino la tristezza va nascosta... non è... una cosa piuttosto triste di per sé?
1390392034,07b8fc47419cc9fd4e4b8c094db8f117f4702fde08878dd9ed014c961a87db3a,"Proviamo?
Ricordo che era piuttosto divertente."
1390409544,b8765cdc2e04f72b58c4c9dacbb30c237123c1a1098da1341a006f595715d804,Stagione della Base
1539968849,b8765cdc2e04f72b58c4c9dacbb30c237123c1a1098da1341a006f595715d804,Stagione della Base
1737875663,b8765cdc2e04f72b58c4c9dacbb30c237123c1a1098da1341a006f595715d804,Stagione della Base
1812879193,b8765cdc2e04f72b58c4c9dacbb30c237123c1a1098da1341a006f595715d804,Stagione della Base
1390409992,9f1aa0286d930527b9c7af94ccdca33e80a492d75948a8009b7b36811c4e2f46,Piastrella Decorata in Cemento - Ibisco Rosso
2036363885,9f1aa0286d930527b9c7af94ccdca33e80a492d75948a8009b7b36811c4e2f46,Piastrella Decorata in Cemento - Ibisco Rosso
1390429844,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
1506886629,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
1518952136,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
1812602480,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
1927900969,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
2003253761,c2058925b2aeb81f3ee0aea04d10653bf5e925536e6db70d26f6a9acaaee0833,Apprendista
1390451834,be607a128a4d7867697398f812dce7bd187c62cd0951293f0189ad80c13fd8ef,Neanche la mia zona iniziale era poi così sicura...
1390471032,26bf249cff4979d4891b3f8c06b4b7076978049d8517ccf41967658ca25b0190,"Una pila di asciugamani piegati con cura, sempre pronti quando ne hai bisogno."
1586417609,26bf249cff4979d4891b3f8c06b4b7076978049d8517ccf41967658ca25b0190,"Una pila di asciugamani piegati con cura, sempre pronti quando ne hai bisogno."
1390490517,4b87391beac676c1edebb5806acf369f7821efb47f0bf06f24ae8b912d600504,Il Festival della Fioritura si tiene domani: sei qui proprio al momento giusto!
1390522241,ac574ae1bba66ccbf394b0b9ca0f055c01d792157b7452e2ab869a72a7ffd4f3,"1. Durante l'evento, accedi al gioco ogni giorno per completare il check-in giornaliero e ottenere ricompense in base al numero complessivo di check-in effettuati.
2. Il conteggio giornaliero dei check-in si azzera alle 04:00 (UTC–4). Effettua il check-in per un totale di 7 giorni per riscattare tutte le ricompense."
1679725602,ac574ae1bba66ccbf394b0b9ca0f055c01d792157b7452e2ab869a72a7ffd4f3,"1. Durante l'evento, accedi al gioco ogni giorno per completare il check-in giornaliero e ottenere ricompense in base al numero complessivo di check-in effettuati.
2. Il conteggio giornaliero dei check-in si azzera alle 04:00 (UTC–4). Effettua il check-in per un totale di 7 giorni per riscattare tutte le ricompense."
1390523419,c3fa3d698cb8ff6a10c765ce2413ae8615f18ee1ed14954271bad15da265486b,Cercavia
1438961472,c3fa3d698cb8ff6a10c765ce2413ae8615f18ee1ed14954271bad15da265486b,Cercavia
1390533895,9c8e54aa1185d5645fcd6e1979bb03cd3b2c204933199d3abb943f5df64b079a,Consiglio: prosegui prima con la missione “Il Sentiero Perfetto”. Tocca qui per i dettagli.
1390555553,df0f6842cb3969ffa909a22c1aa0e87a05640a7f5759aa36c15d539e6493f065,"Sono stati scoperti insieme a quel misterioso Prisma Ancestrale? Ahah, allora devono essere piuttosto notevoli anche loro!
Che ne dici, vuoi provarli con il tuo nuovo Aniimo? Tenerezza e forza non si escludono a vicenda!"
1390562207,eea13797dcd7c745cde73961d723383b9e6bfa6d9bb55540d4888012357ac48e,Regola la posizione per guardare dritto.
1390565784,195315399675cfadacac7dd0b9427ba99d9748727c64c12aecbac30a74e9fa8b,Una graziosa aiuola quadrata traboccante di fiori variopinti.
1774295292,195315399675cfadacac7dd0b9427ba99d9748727c64c12aecbac30a74e9fa8b,Una graziosa aiuola quadrata traboccante di fiori variopinti.
1390594875,46e833515ba351275e6931f517a1c697e894479adc8e93ba7b3066a9570cf518,Queste Bouncy Pad secche hanno <style=Hint_BgL>3</style> foglie avvizzite. Spruzzale tutte <style=Hint_BgL>rapidamente con acqua per riattivare le piattaforme</style>.
1390596740,9c861b02c069433f309a5975d4c2d8a639fbbdcb28189fdddf623f12cbc5b8de,"Andiamo: una volta visto il Ramo, il Dr. Lewis ti spiegherà tutto."
1390601811,641025f71050b5c95de529c1112e773895ff488e4e22d5dad4aa7febb3c19c2d,Attacco Sonar
1390634822,7c498396d4760c4df39aa3908b669dbca132d0e9793da3945555b158c9378b62,"Un apprezzato carrettino facile da trasportare, capace di contenere tutta la tua attrezzatura da campeggio."
1796656505,7c498396d4760c4df39aa3908b669dbca132d0e9793da3945555b158c9378b62,"Un apprezzato carrettino facile da trasportare, capace di contenere tutta la tua attrezzatura da campeggio."
1390680644,c67e6a77f861d1d81d59e0085b293e4f8ba7c1c82377300e03f847749b6f91e7,Che bello rivederti! I dati su Nimbi dell'altra volta sono stati utilissimi. Potresti aiutarmi ancora una volta...
1390771253,6cdf9e8a74bab8dc371bfd222d24bd84212d7aa2ffb2f64f48bcb2e05172e1bc,Sblocca lo Stile Allenamento <style=Hint_BgD>Ricchezza</style>.
1390774606,cec6d80a5756c7270fd25434c914c4f0c5216a73cea2c7ef519e507f799261e7,Margherita dorata con petali a coppa.
1643709426,cec6d80a5756c7270fd25434c914c4f0c5216a73cea2c7ef519e507f799261e7,Margherita dorata con petali a coppa.
1390779883,df447d6c0aabead1acffbe65cceb6e6f63c62272b91548d7ba7a4302a8c591c2,"Ottiene uno Scudo pari al <style=Hint_BgL><customRichText(calcData,buff,20220000,param0,1,%d)>%</style> dei PV max."
1390800076,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1507313994,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1645716943,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1700169629,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1732137302,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1839838572,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
2006284820,33fb0dd35e917ac5a736b0d10a41ace5556af5c49a0fc064591028cc3216d35f,Rimuovi dai preferiti
1390800499,3d7785573a3e8af91adc333e4421734030e72a37553844a8f63902ed14cd1b0a,Ramo di Corallo
1475933649,3d7785573a3e8af91adc333e4421734030e72a37553844a8f63902ed14cd1b0a,Ramo di Corallo
1390802902,038c47d691cd5ca91138f2b7f6ac3e8d44748804c12e732cdea46318b1430c88,{0} aggiunto ai Preferiti.
1390817478,c758fc1a80cd76ac99afff37cbdc7cddf1dfcc1c3bde5035e6b17d4e8a12cc18,<color=#5090df>%s</color> ha passato un sacco di tempo ad arare il terreno per te!
1390862895,34ae7335962c17c8c33742df89801ec570636d1de8d9b277b1d1720465f68e04,Ih-ih-uh-uh! Io non so niente!
1390865487,55b7872374068493b976e5648f499ee8e0c91d3a7d841a8fc2b4c27a1c579866,"Ehm, quest'area è in costruzione. Non avvicinarti troppo..."
1390868002,0b1a760957bccc540f6d48f3581639ccc9042998b50d77b7824907a99632e70c,"Tutte queste formalità, all'improvviso! Devo farci l'abitudine... L'Istituto ti ha solo dato una valutazione equa."
1390880906,75460a75002a462d119b2881e1f2355b534b7b80e33f706f791c443b1f95ae19,Alba Squarciata dal Tuono
1432477996,75460a75002a462d119b2881e1f2355b534b7b80e33f706f791c443b1f95ae19,Alba Squarciata dal Tuono
1594165368,75460a75002a462d119b2881e1f2355b534b7b80e33f706f791c443b1f95ae19,Alba Squarciata dal Tuono
2147008919,75460a75002a462d119b2881e1f2355b534b7b80e33f706f791c443b1f95ae19,Alba Squarciata dal Tuono
1390909244,aec721323b1bc6128a0250a3fab69ba44f2e506df6419ee070fc03fb7c9134cf,Livello Gratuito Manuale Compagni 39
1955673503,aec721323b1bc6128a0250a3fab69ba44f2e506df6419ee070fc03fb7c9134cf,Livello Gratuito Manuale Compagni 39
1390947277,0438ae33d024b87ab1726aa12faecbe916aca4e369f3bc846dedf4da736cb5e4,Germoglio di Crescita semilavorato prodotto da un Lucidatore di Dance Pad. Richiede ancora l'ultimo passaggio di lavorazione manuale per essere completato.
1390955805,b9450cb6d23b227aaec6e153d27ff224aa5b71fcdacddc2d7300349afa0d84fe,Cacciatore d'Uova Novizio
1390961302,89e0f3f2910c98c2672e244d019a5c2182725460382551898492517407dceb34,Colpisci lo Shelly rotolante
2098844701,89e0f3f2910c98c2672e244d019a5c2182725460382551898492517407dceb34,Colpisci lo Shelly rotolante
1390968780,10d2afc3b9d3beb55a256331bef6b33d536beb8ef7bd8b15bbba66196a7e22a2,Runa BREAK Comune
1390986632,648f857c1b367a913d4d2fb72dcc9403081c9cb1219fb978f09d2245473f7e44,Hai raggiunto il limite giornaliero di aggiornamenti degli ordini!
1390996800,e9fbd4316cb5a9d3e64525b43e6c5699333bbae42078e18d73701c8bcd8eab4a,Ovviamente la seconda. Gli Aniimo di tipo Fulmine sono naturalmente attratti da questo genere di dispositivi: per loro è un lavoro fatto per passione.
1391012081,1b47a79ae2232690056f73d94e4378d1b08cc64ca78a499f763ddbbc16e32810,Come l’ultima volta: raccogli il fiore del sogno disperso e potremo vedere dentro il sogno.
1694820733,1b47a79ae2232690056f73d94e4378d1b08cc64ca78a499f763ddbbc16e32810,Come l’ultima volta: raccogli il fiore del sogno disperso e potremo vedere dentro il sogno.
1391041395,cf3612f495fa9ed97c28e3a345ed839d988fb14faca6e64eddb37492c48e4c3b,Produzione energetica attuale
1391063175,76fee405976aedf409c019a71817bd94eed71de07ba4b8c813d839d50fd1f346,"Abbiamo ricevuto una richiesta per servire un banchetto barbecue all'aperto, quindi dobbiamo preparare ingredienti freschi!"
1391098548,e7ccd17f6bb8601b523df3db10fddedfa39ae0db96d4c039d8f4084d84795a4e,"Il numero e la qualità dei Forzieri Fortunati che puoi ottenere, così come il numero di slot per contenerli, dipendono dal tuo grado. Più alto è il grado, più Forzieri puoi ricevere ogni giorno, maggiori sono le probabilità di ottenerne di rarità elevata e più slot puoi sbloccare."
1391123594,32fa5e40a3e1fbe1ef497ad74f1486bf016b82c26c9524bd92fb3327e3c2f9f9,Famiglia Bolty
1689238616,32fa5e40a3e1fbe1ef497ad74f1486bf016b82c26c9524bd92fb3327e3c2f9f9,Famiglia Bolty
1391127791,d19bb413dc96af15eedb623672be4a8a31d24da860b49c6e8432695811798929,Devo fare una pausa!
1391131498,c2f15fb58ce48255c3f85cb863d2ef09b4e9df76aae93424ab38d52a5488ef65,PetName
1391135428,c46b4131be740bb1cfc7677f176ee7e5274c9e8853eafc7a8b4db36e4265356a,Baa-goo-goo!
1391146418,79ceea173a89bef0b46f02696e0bb7fff8c680e560a2d3f16acbb119c04ad281,Aspetto Manichino di Legno - Buff alla Comparsa
1391173536,d1e7c32b0bd90e59a9366e4739f39bce1f2a2b55cbf3229f49579c5d2363e084,Modifiche salvate
1707042070,d1e7c32b0bd90e59a9366e4739f39bce1f2a2b55cbf3229f49579c5d2363e084,Modifiche salvate
1391213712,ea6a8ff529852041fcf0363606966c1ac4835c91a5787a4cf3c2ff8c988eef36,Non comprerei né venderei mai Aniimo.
1391238808,ccfc69c58cbb4ecde8fec6331ca4ae2886d2db80f9028abf88fc5665ab10b72d,Un Sogno Profumato
1391257567,24681d48e650013b51750c65d5942460a3d976ae55d0390df019081a0912a32b,Piopiota
2011760666,24681d48e650013b51750c65d5942460a3d976ae55d0390df019081a0912a32b,Piopiota
2144970147,24681d48e650013b51750c65d5942460a3d976ae55d0390df019081a0912a32b,Piopiota
1391262655,0068dcb30f4a3c68e08141148d036bf0a268a8d1a7f7845e53614c4753792c5c,Ginseng Variopinto e Scintillante
1402514946,0068dcb30f4a3c68e08141148d036bf0a268a8d1a7f7845e53614c4753792c5c,Ginseng Variopinto e Scintillante
1605432981,0068dcb30f4a3c68e08141148d036bf0a268a8d1a7f7845e53614c4753792c5c,Ginseng Variopinto e Scintillante
1391319933,b22baf4133eda5add43383d3261083f7c856d8f2b61968aaffad55d960708912,Si usa per aumentare le stelle della Risonanza e migliorare le statistiche degli Aniimo di Breezy Plains.
1391343712,c7ca595d65d446b9e7028f89b79ff71e06b989a8d32c396fb26419e07bc4ce1e,Potenziamento Suprema
1391389849,8a23d5e6a55fe7eeca783b876e31fa8b4b36a2b44fb0b49a371531fc5a666e24,Festa con gli Aniimo
1467649447,8a23d5e6a55fe7eeca783b876e31fa8b4b36a2b44fb0b49a371531fc5a666e24,Festa con gli Aniimo
1391392309,16a81df5ac2823677acafc0e5f3b0eebc8c03de471e2046184e81ccde6386e02,Costo scalata
1391392757,ce94d94f52e62a5f7510ad3b11ecdc474ffa0c7531b8b9615681a3af2983e608,"Aspetta, se è vero... questa cerimonia fallita significa che il disastro accadrà di nuovo?"
1391400155,364b2f7800bb6c36aac0c2501dbfd6e41bd450b114af0b471be8a5097023fd5c,Info Fulmintis
1391413749,9c852709e45d4f13690bfd34bd8b21fce9b86bfecfd06cc0493c342ebc4f760f,Amplificatore Sperimentale
1832888624,9c852709e45d4f13690bfd34bd8b21fce9b86bfecfd06cc0493c342ebc4f760f,Amplificatore Sperimentale
1391443981,c2fb23bd32e3d9368b7c3c67b26c23114f9c184af7da512f2d4b0a5e0d835ed4,Può essere usato in [Aspetto] - [Design] per personalizzare acconciature e look.
1391445928,7c97421903f6d728950f6a50deb70f0fe58906ec5596daf01d89b8a83ff1b841,Giocatori insufficienti per avviare il dungeon.
1391452724,0028bcd551f9de931aed6ea0501c63c9d0c70284cdba959d2baca572a38499de,"Avventurarsi nell'ignoto è emozionante, ma anche pericoloso.
Per questo solo i Viandanti abbastanza capaci possono diventare i ""Pionieri"" in prima linea dell'Istituto."
1391508722,edf0d500e9ca167e80182a8b0f68701b3bf76855315db7284175913478184045,Latte di Cocco
1391526186,cf9b4ad157f0891eb23c147d073123c0cfaad1d02d3550da87a06321c5aa15dd,Torna alle Statistiche
1391598002,2bb341e5e9074703d443f8ea08a3909fbbd0a48dd0fe8f8767a31b11812fc965,Vitalizza presso una Fioritura per attirare Aniimo di tipo Fuoco.
1391609824,7193bda3d35b68450a115d22a2324924c7b4b84f353ed901bcc1a4fa076ecf2d,Congratulazioni! Hai ricevuto il tuo Aniimo iniziale. Premi <style=Hint_BgL>P</style> per aprire l'inventario e far uscire il tuo Stellarys.
1391614253,30c24ca2dcaeb8e6df3f1bded0d51c889e1bb028db66a4f973337f8c0a329ffa,"La fotocamera dispone di tre modalità: <style=Hint_BgL>Modalità Creativa, Modalità Segui e Modalità Selfie</style>.
Passa da una all'altra in base alla foto che vuoi scattare."
1919696502,30c24ca2dcaeb8e6df3f1bded0d51c889e1bb028db66a4f973337f8c0a329ffa,"La fotocamera dispone di tre modalità: <style=Hint_BgL>Modalità Creativa, Modalità Segui e Modalità Selfie</style>.
Passa da una all'altra in base alla foto che vuoi scattare."
1391643966,e5b7391974b5629af8f0822546acbf46ba28ff5334d22d44a69d64e4551de867,Quest’area non è ancora accessibile.
2122414236,e5b7391974b5629af8f0822546acbf46ba28ff5334d22d44a69d64e4551de867,Quest’area non è ancora accessibile.
1391652008,260e50619e863d286381be744f95d0dcfbadb6fc71dd0bffed093b66ce9a58f9,Scrivi qualcosa~
1557005485,260e50619e863d286381be744f95d0dcfbadb6fc71dd0bffed093b66ce9a58f9,Scrivi qualcosa~
1882310224,260e50619e863d286381be744f95d0dcfbadb6fc71dd0bffed093b66ce9a58f9,Scrivi qualcosa~
1391685385,8f4810a84c06caf4d3b9e6c9802ec02fe39f9e1fb9170690c9074864a3baaf46,"Emette un getto d’acqua. Tieni premuto il tasto dell’abilità per mantenere il getto, infliggendo danni ai nemici nell’area e sottraendo ai bersagli fino a <style=Hint_BgL><customRichText(calcData,ability,11430210,param4,1)></style> Energia al secondo. Ripristina inoltre ogni secondo il <style=Hint_BgL><customRichText(calcData,ability,11430210,param3,1,%d)>%</style> dei PV degli alleati di elemento Acqua nell’area."
1391715198,e0ec36b653561e036f2bcf4ebca6a6f220cc2ef616c7fb5261dfe92f7d4587db,Wow! È fantastico!
1391717266,a51540dfa0faed0f1e6294c4a7cf166ae619b4e58a10275e55e09975711716a2,Un viaggio fragrante: Beast Fang Ridge
1391732985,8fb0efd58e264954fd21e5caefc20c8432eb2c4cbdb50767341e01c94efb827d,Spinaspezzata - Callies
2095320423,8fb0efd58e264954fd21e5caefc20c8432eb2c4cbdb50767341e01c94efb827d,Spinaspezzata - Callies
1391735545,d7fc5f00b84da2b52a45c7e1696e529b17677d6f8c071bef4fe04a526fbe40f6,Il Twin Star Times di questa settimana è piuttosto divertente!
1391756436,5443a9baf9daf35a530e5d5f1fa2fa3b66805a026acc45c234d6c0ef97ad513e,"Aumenta i danni di tutta la squadra del <customRichText(calcData,buff,2104306,param0,1,%d)>% per <customRichText(buffConfigData,2104306,duration)>s."
1391758553,840faf3c9df8b747021ed4925e842aa03075cd5a02380370705aa9b8d948f3f8,Indizio {0}
1391761842,fb34c762b0821c460c8d6f0c7e4aea55d74ce896c301303d51d595fa5375af92,Risparmiaci il discorso! Dov'è Lunara?
1391800358,b230c994f95bfe3e3d7989068fe48e5bd78a50129a13e4b7b2f91edd8bc348fd,"Uau! Questo qui non si risparmia!
Che guscio resistente. Vai a speronare qualcos'altro!"
1391803513,ba2265938c8961dfdfc10cc7dcd48ed3e6c44c355ec6cff35002fc2f8380c9a1,Scala 3 Assi
1391814838,c15a8282f351277fc7f8248ebdef6969c721fa2a45822071f815371e4e1c1d7d,È spasshissimo! Quei deboli pensano di poter combattere i dwaghi?
